step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,curr_x_L,curr_x_R,curr_z_L,curr_z_R,left_target,rcs_phase_with_place,right_target,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],policy[29],policy[30],policy[31],policy[32],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31],critic[32],critic[33],critic[34],critic[35]
10,0.7567038536071777,0.5,0.0,0.0,-3.202059030532837,-0.0004997048527002335,-0.0031538030598312616,0.0,-0.6981318593025208,0.0,2.9768416898168226e-11,0.0,11.975654602050781,-4.055373668670654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-3.6676313028283225e-12,2.0661654678844066e-11,3.654035407585354e-11,1.550909400904743e-11,3.6676252312961566e-12,0.0,-2.0661656413567542e-11,-0.03485099971294403,0.5914322733879089,-0.19699440896511078,0.20723842084407806,0.005577664822340012,-0.9319410920143127,0.0,0.0,0.0,0.25008437037467957,0.053067632019519806,0.21156178414821625,0.020185882225632668,-0.8194077014923096,-0.02154887095093727,0.8644731640815735,0.19742131233215332,-0.011293143033981323,0.06355180591344833,-0.22507019340991974,-0.1414245069026947,0.02233240008354187,0.46312782168388367,-0.05022011324763298,-0.8687247633934021,-8.333704948425293,8.318621635437012,0.9723699688911438,-0.23344527184963226,0.03667625039815903,-0.36540353298187256,-0.2066165655851364,0.20983345806598663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.5776618123054504,0.5,0.0,0.0,-3.2169137001037598,-0.00043772210483439267,-0.0010960818035528064,0.0,-0.6981318593025208,0.0,3.065573836447122e-11,0.0,10.216493606567383,-3.871946096420288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-2.8915546172736395e-12,1.777446245743164e-11,3.173955889779201e-11,1.0173875630847817e-11,2.89154789522017e-12,0.0,-1.777446592687859e-11,0.15530310571193695,1.0519659519195557,0.17930032312870026,0.1774774044752121,-0.02187403477728367,-0.9901719093322754,0.0,0.0,0.0,0.28580614924430847,0.07655138522386551,0.22151513397693634,-0.016661636531352997,-0.8499050140380859,-0.03141818195581436,0.9588106274604797,0.2790822684764862,0.047325391322374344,0.15654826164245605,-0.21444764733314514,-0.21956859529018402,0.018985165283083916,0.4676688611507416,-0.07505783438682556,-0.9881949424743652,-8.42818546295166,8.611523628234863,0.9238795638084412,-0.3826833963394165,0.02891548164188862,-0.3173955976963043,-0.17774465680122375,0.26318562030792236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.6658231019973755,0.5,0.0,0.0,-3.2045114040374756,-0.0006733203190378845,-0.0030330652371048927,0.0,-0.6981318593025208,0.0,3.497873171665056e-11,0.0,9.732038497924805,-3.7251811027526855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-2.260385888880334e-12,1.5054528804125944e-11,2.6610456893561008e-11,4.717809042736887e-12,2.260379383667299e-12,0.0,-1.5054532273572896e-11,-0.04059822857379913,1.0063704252243042,-0.05646704137325287,0.19618086516857147,-0.004306688904762268,-0.9988304972648621,0.0,0.0,0.0,0.3431491553783417,0.06953439861536026,0.25409772992134094,-0.06108344346284866,-0.899221658706665,-0.01933283731341362,1.0630346536636353,0.21999192237854004,0.031216388568282127,0.049542706459760666,-0.20580382645130157,-0.1675049513578415,0.0068464698269963264,0.4492897689342499,-0.13743498921394348,-0.9771934747695923,-7.917835712432861,8.414450645446777,0.8526402115821838,-0.5224984884262085,0.022603793069720268,-0.2661045789718628,-0.15054531395435333,0.3177463114261627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.2786353528499603,0.5,0.0,0.0,-3.2678098678588867,-0.09003346413373947,-0.0008033197373151779,0.0,-0.6981325149536133,0.0,4.174105852627896e-11,0.0,5.127200603485107,-3.653721809387207,0.0,-2.8387184143066406,-79.99999237060547,0.0,0.0,0.0,0.0,0.0,0.0,-0.08022436499595642,0.0,34.815887451171875,0.15000000596046448,-1.6607649500413602e-12,1.419359161453082e-11,2.507802646101176e-11,3.823015255061124e-12,1.660758336408108e-12,27.526798248291016,-1.4193594216616034e-11,-0.12200183421373367,1.5625110864639282,0.005721494555473328,0.264369934797287,-0.008784335106611252,-0.9965370297431946,0.0,0.0,0.0,0.35619381070137024,0.08363422751426697,0.2871202826499939,-0.11870764940977097,-0.9114040732383728,-0.02468278259038925,1.0270529985427856,0.022348834201693535,0.07277677208185196,0.1411852091550827,-0.23038218915462494,-0.10163289308547974,-0.04273001104593277,-0.1608477085828781,-0.15359804034233093,-1.0114277601242065,-7.644408226013184,8.478763580322266,0.760405957698822,-0.649448037147522,0.016607584431767464,-0.25078028440475464,-0.14193594455718994,0.3266942501068115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.9956346750259399,0.5,0.0,0.0,-3.2662768363952637,-0.0026403432711958885,-0.0010809967061504722,0.0,-0.6981318593025208,0.0,3.523548466888293e-11,0.0,13.704599380493164,-3.6417014598846436,0.0,-2.8387184143066406,-79.99999237060547,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006765304715372622,0.0,34.40550994873047,0.15000000596046448,-1.3849995369324963e-12,1.4168949000192832e-11,2.489497323565626e-11,3.8254469036935745e-12,1.3849931401396787e-12,27.249046325683594,-1.4168951602278046e-11,0.04776330292224884,-0.2704005837440491,-0.06426452100276947,0.2794797420501709,0.03047652170062065,-0.9208247661590576,0.0,0.0,0.0,0.36571747064590454,0.08928290754556656,0.28904587030410767,-0.11842011660337448,-0.9226492643356323,-0.01851815916597843,1.0171995162963867,0.013735860586166382,0.004824322648346424,0.0017408907879143953,0.02984086237847805,0.06751333922147751,-0.0051075490191578865,-0.07336630672216415,-0.13562560081481934,-0.8161004781723022,-7.598021984100342,8.738517761230469,0.649448037147522,-0.760405957698822,0.013849930837750435,-0.24894973635673523,-0.14168952405452728,0.32666993141174316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.8511910438537598,0.5,0.0,0.0,-3.267383098602295,-0.0009255394688807428,-0.0024965652264654636,0.0,-0.6981318593025208,0.0,-6.043628705126869e-12,0.0,18.614137649536133,-3.6490745544433594,0.0,-2.8387184143066406,-79.99999237060547,0.0,0.0,0.0,0.0,0.0,0.0,-0.024828890338540077,0.0,33.62111282348633,0.15000000596046448,-3.945015429780707e-13,1.4202952182407191e-11,2.4785788005354803e-11,3.829406410027492e-12,3.944950106599815e-13,26.590229034423828,-1.4202954784492405e-11,0.19020651280879974,-1.2278201580047607,0.04166440665721893,0.28481489419937134,-0.012290146201848984,-0.9883197546005249,0.0,0.0,0.0,0.3637274503707886,0.09008186310529709,0.28358662128448486,-0.10309760272502899,-0.891423225402832,-0.032415978610515594,1.0202189683914185,-0.0666946992278099,-0.04760469123721123,-0.16697020828723907,0.05708957836031914,0.1336570680141449,-0.0003392249345779419,0.045475710183382034,-0.1148470789194107,-0.756119430065155,-7.6439208984375,9.231995582580566,0.5224986672401428,-0.8526400923728943,0.003944950178265572,-0.24785786867141724,-0.1420295536518097,0.3266303539276123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.9704841375350952,0.5,0.0,0.0,-3.2080373764038086,-0.0008078211103565991,-0.0010456296149641275,0.0,-0.6981313228607178,0.0,-1.550368340652586e-11,0.0,17.930294036865234,-3.6292288303375244,0.0,-2.8387184143066406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1437544822692871,0.0,31.90545082092285,0.15000000596046448,1.4087110384447543e-12,1.4295319268609052e-11,2.4681260507586344e-11,3.8392080313476296e-12,-1.4087176520780065e-12,25.13302230834961,-1.4295323605417742e-11,-0.1489681452512741,-0.9452294707298279,0.1743626743555069,0.2887684106826782,0.016998019069433212,-0.9431371688842773,0.0,0.0,0.0,0.35919931530952454,0.08701472729444504,0.2632197439670563,-0.11230328679084778,-0.8792830109596252,-0.02122754231095314,1.0532578229904175,-0.02013145387172699,-0.014330431818962097,-0.06432801485061646,0.01586567796766758,0.03244784101843834,-0.048460692167282104,0.1617857962846756,-0.12104968726634979,-0.8408355712890625,-7.904299736022949,9.403898239135742,0.38268351554870605,-0.9238795042037964,-0.014087175950407982,-0.2468126267194748,-0.14295323193073273,0.3265323042869568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.9931254982948303,0.5,0.0,0.0,-3.2242372035980225,-0.00011085734149673954,-0.015323971398174763,0.0,-0.6981318593025208,0.0,-3.5316096835130706e-12,0.0,19.988239288330078,-3.5692806243896484,0.0,-2.8387184143066406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21431516110897064,0.0,27.338796615600586,0.15000000596046448,4.011896283934169e-12,1.442369574472524e-11,2.4471097023748278e-11,3.848728627464659e-12,-4.011902789147204e-12,21.404090881347656,-1.442370008153393e-11,0.002988472580909729,-0.5738072991371155,0.06055392324924469,0.2693833112716675,0.000454191118478775,-0.9913855791091919,0.0,0.0,0.0,0.3529473543167114,0.08985526114702225,0.23534750938415527,-0.12407580763101578,-0.8822859525680542,-0.018961895257234573,1.108349084854126,0.01838991604745388,-0.025553012266755104,-0.04209175333380699,-0.10012262314558029,-0.012940878048539162,-0.026626339182257652,0.2845474183559418,-0.19841882586479187,-0.868781566619873,-7.110719203948975,8.457399368286133,0.23344537615776062,-0.972369909286499,-0.040119025856256485,-0.24471096694469452,-0.1442369967699051,0.3264371156692505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.5562735795974731,0.5,0.0,0.0,-3.2047994136810303,-6.556925654876977e-05,-0.08402419090270996,0.0,-0.6981325149536133,0.0,1.7808237523508907e-11,0.0,13.686362266540527,-3.461280345916748,0.0,-2.8387184143066406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30492687225341797,0.0,13.147187232971191,0.15000000596046448,7.522329113773818e-12,1.4578642112961226e-11,2.4105294149645573e-11,3.853322608909915e-12,-7.522335185305984e-12,10.207221984863281,-1.457864558240818e-11,-0.18235580623149872,0.21204636991024017,-0.07995998859405518,0.24391256272792816,0.01060529425740242,-0.9708284735679626,0.0,0.0,0.0,0.339733749628067,0.0883011743426323,0.2500864863395691,-0.17992453277111053,-0.927031934261322,-0.026885345578193665,1.1771581172943115,0.03219347819685936,0.0311661958694458,0.0004466116370167583,-0.3186890780925751,-0.24005046486854553,-0.03676821291446686,0.3549360930919647,-0.32561618089675903,-1.0163108110427856,-5.569990158081055,6.009823322296143,0.07845927774906158,-0.9969173073768616,-0.07522335648536682,-0.24105294048786163,-0.14578644931316376,0.32639116048812866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.13097383081912994,0.5,0.0,0.0,-2.3355586528778076,-0.000829559750854969,-0.42831912636756897,0.0,-0.6981318593025208,0.0,5.148985057767952e-11,0.0,2.4272818565368652,-3.4397199153900146,0.0,-2.8387184143066406,-79.99999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,1.0766617632163022e-11,2.1334288502483645e-11,2.3628789896923408e-11,4.2359258461965865e-12,-1.0766623703695188e-11,0.0,-1.821664173673465e-11,-0.009671792387962341,1.6128369569778442,0.14699901640415192,0.3088977336883545,0.04995943233370781,-0.956114649772644,0.0,0.0,0.0,0.3532637357711792,0.1000351756811142,0.2649029791355133,-0.2523873746395111,-0.9979336261749268,-0.03269664943218231,1.0880314111709595,0.027546590194106102,0.036723483353853226,0.12801121175289154,-0.39936304092407227,-0.42173251509666443,-0.017942914739251137,-0.46712109446525574,-0.539171576499939,-1.218794584274292,-1.8709291219711304,0.6188811659812927,-0.07845897972583771,-0.9969173073768616,-0.10766623914241791,-0.2362879067659378,-0.18216641247272491,-0.04235926270484924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.9846910834312439,0.5,0.0,0.0,-2.9551379680633545,-0.01916121318936348,-0.22745686769485474,0.0,-0.4052847623825073,0.0,4.0288310881875233e-11,0.0,13.62192153930664,-3.084118127822876,0.0,-2.8387184143066406,-79.99999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,1.4032655246132286e-11,2.4995302702612854e-11,2.1371430666827784e-11,4.678838046168199e-12,-1.403266218502619e-11,0.0,-2.1877652467416908e-11,0.07080276310443878,-0.9527197480201721,0.16995690762996674,0.3027377426624298,-0.02147543989121914,-0.9676588773727417,0.0,0.0,0.0,0.34983888268470764,0.11939752846956253,0.265341579914093,-0.33624595403671265,-0.9788885712623596,0.03975480794906616,0.986233651638031,-0.006895601749420166,0.043126773089170456,-0.16406328976154327,-0.39523646235466003,0.35656148195266724,0.2233669012784958,-0.5365952849388123,-0.6697916388511658,-0.5418663620948792,0.14031612873077393,-3.6502273082733154,-0.23344531655311584,-0.972369909286499,-0.1403266191482544,-0.21371431648731232,-0.21877652406692505,-0.046788379549980164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.986998438835144,0.5,0.0,0.0,-3.8325910568237305,-0.15686161816120148,-0.01031066756695509,0.0,-0.6981337070465088,0.0,-6.014145344929167e-12,0.0,19.56725311279297,-3.3965017795562744,0.0,-2.8387184143066406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,2.3192447962117058e-11,2.4988721161744998e-11,2.1656934925951e-11,4.643167794693426e-12,-2.3192453166287486e-11,0.0,-2.1871074395996004e-11,-0.09904415905475616,-0.869008481502533,0.060577794909477234,0.24963508546352386,-0.01487617939710617,-0.9594300985336304,0.0,0.0,0.0,0.3648242950439453,0.10777224600315094,0.25872352719306946,-0.41159823536872864,-0.8941444754600525,-0.019298406317830086,0.8853598833084106,-0.005182874388992786,-0.0003673970641102642,-0.09282027930021286,-0.3584982752799988,0.41856786608695984,0.03490810468792915,-0.4863332211971283,-0.69466632604599,-0.4884152412414551,-0.7524787187576294,-4.130340099334717,-0.3826834559440613,-0.9238795042037964,-0.23192453384399414,-0.21656934916973114,-0.2187107354402542,-0.04643167555332184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
