step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31]
0,0.0007382846088148654,0.5,0.0,0.0,-5.3986592292785645,-4.365840140962973e-05,-0.11721853166818619,0.0,-0.8886926770210266,0.0,3.370728696161507e-11,-5.00000006675716e-11,0.05398143455386162,-7.108023166656494,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.1917324662208557,2.8294930458068848,0.17056162655353546,0.07785116136074066,0.03678864613175392,-0.9804323315620422,-1.0,0.0,0.0,-0.000870763324201107,0.018534205853939056,0.051231227815151215,-0.03326946496963501,0.17558355629444122,0.04210294783115387,0.01937284879386425,0.04847652465105057,0.13015061616897583,0.3110766112804413,-0.44556599855422974,-0.404161274433136,-0.4472133219242096,-0.5222271084785461,-0.8196078538894653,-0.6425812244415283,-3.2296485900878906,-0.4544849991798401,0.23344536125659943,0.972369909286499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.014564011245965958,0.5,0.0,0.0,-2.0217041969299316,-0.13534292578697205,-0.04118383303284645,0.0,-0.7299166917800903,0.0,7.169098648063255e-11,-5.00000006675716e-11,0.0072818659245967865,-6.677953720092773,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.06206698715686798,1.8084092140197754,0.17222557961940765,0.14760543406009674,0.005467377603054047,-0.9869565367698669,-1.0,0.0,0.0,0.017141686752438545,0.03771129250526428,0.08913344144821167,-0.11235225945711136,0.09717195481061935,-0.02136572077870369,0.10496064275503159,0.0033867897000163794,0.009112310595810413,0.16734059154987335,-0.4095034599304199,-0.19341304898262024,-0.022009557113051414,0.53261399269104,-0.33873745799064636,0.10511843115091324,-1.6729366779327393,0.49669331312179565,0.3826834261417389,0.9238795638084412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.9981720447540283,0.5,0.0,0.0,-3.2328903675079346,-0.002280911197885871,-0.003294771071523428,0.0,-0.6981313228607178,0.0,1.0839589642541725e-11,-5.00000006675716e-11,11.12106704711914,-6.359719276428223,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.06973405182361603,-1.730863332748413,-0.10784423351287842,0.046803418546915054,0.021735329180955887,-1.037017583847046,-1.0,0.0,0.0,0.011817289516329765,0.016353409737348557,0.0897974893450737,-0.11971361190080643,0.15286841988563538,-0.03027445450425148,0.20749427378177643,0.08047597855329514,-0.06133472919464111,-0.17645302414894104,0.16468846797943115,0.3175879716873169,0.037717945873737335,0.5323657393455505,-0.02893659472465515,0.33424919843673706,-1.7475509643554688,0.9155397415161133,0.5224985480308533,0.8526401519775391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.0010148471919819713,0.5,0.0,0.0,-6.399999618530273,-0.00020849102293141186,-0.09302680939435959,0.0,-0.7132232189178467,0.0,1.225898289131111e-12,-5.00000006675716e-11,0.6754631400108337,-6.530630588531494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.017474234104156494,2.64631724357605,0.023188233375549316,0.11888398230075836,-0.044665783643722534,-0.9791109561920166,-1.0,0.0,0.0,0.024919169023633003,0.044600605964660645,0.12729334831237793,-0.17965804040431976,0.10434182733297348,-0.029786277562379837,0.11729758232831955,0.05653569847345352,0.12676498293876648,0.2641783654689789,-0.42346835136413574,-0.42383989691734314,-0.0004199892282485962,-0.48650485277175903,-0.8348926305770874,-0.4919089674949646,-3.6492741107940674,-1.171090841293335,0.649448037147522,0.760405957698822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.6155636310577393,0.5,0.0,0.0,-2.1095268726348877,-0.009127860888838768,-0.06666116416454315,0.0,-0.977628767490387,0.0,4.2695173785300966e-11,-5.00000006675716e-11,1.0339516401290894,-6.759847640991211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.045245543122291565,-0.4973839521408081,0.002703547477722168,0.15693224966526031,-0.04464989900588989,-0.9704849123954773,-1.0,0.0,0.0,0.052426278591156006,0.046718768775463104,0.13078917562961578,-0.23439112305641174,0.10609197616577148,-0.0266303401440382,0.06064736843109131,0.06001361832022667,0.010421168990433216,-0.01621442846953869,-0.1928633451461792,0.34226542711257935,0.02549244835972786,-0.18487049639225006,-0.40001651644706726,0.4085756540298462,-1.5687485933303833,-0.014569975435733795,0.760405957698822,0.649448037147522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.10159707069396973,0.5,0.0,0.0,-3.2864506244659424,-0.25207212567329407,-0.03857514634728432,0.0,-1.3962841033935547,0.0,1.1412019332995849e-12,-5.00000006675716e-11,3.332030773162842,-7.2375102043151855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.14462880790233612,1.0857510566711426,0.010236740112304688,0.16859082877635956,0.0019539818167686462,-1.0142912864685059,-1.0,0.0,0.0,0.07152003794908524,0.04591769725084305,0.1563522219657898,-0.312942773103714,0.1551191806793213,-0.02226128615438938,-0.02607530541718006,0.1273931860923767,0.05523655563592911,0.04371890053153038,-0.42056789994239807,0.13345108926296234,0.01646132580935955,-0.00808758195489645,-0.5757380723953247,0.20801971852779388,-3.3983070850372314,-0.6772386431694031,0.8526401519775391,0.522498607635498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.9766538739204407,0.5,0.0,0.0,-3.2619118690490723,-0.00131681386847049,-0.02705180086195469,0.0,-1.3961559534072876,0.0,-1.5601277865082142e-12,-5.00000006675716e-11,14.039971351623535,-7.414496898651123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.045534491539001465,-1.1521605253219604,-0.02238382399082184,0.10721375048160553,0.02031158283352852,-0.9815198183059692,-1.0,0.0,0.0,0.09888719767332077,0.03587525337934494,0.1464243084192276,-0.32276320457458496,0.20919200778007507,-0.021246138960123062,-0.0307337436825037,0.12046890705823898,-0.08869954198598862,-0.10358493775129318,0.03370366618037224,0.40263938903808594,0.02030075155198574,-0.025395676493644714,-0.26116082072257996,0.36777573823928833,-1.8035836219787598,-0.8710336685180664,0.9238795638084412,0.3826834261417389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.012010550126433372,0.5,0.0,0.0,-3.299407958984375,-0.002067010151222348,-0.023858675733208656,0.0,-1.396126627922058,0.0,-3.3321049912327094e-12,-5.00000006675716e-11,1.945522665977478,-7.33856201171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.1970233917236328,2.021665334701538,-0.017019331455230713,0.1805063635110855,-0.0015062317252159119,-0.9687371850013733,-1.0,0.0,0.0,0.12500372529029846,0.04913865029811859,0.16290540993213654,-0.39008259773254395,0.20518936216831207,-0.02672857604920864,-0.027714794501662254,0.17489241063594818,0.055587805807590485,0.1874382495880127,-0.3619599938392639,-0.16413514316082,0.020568877458572388,0.029129063710570335,-0.5940982103347778,0.05651180446147919,-3.095457077026367,-1.584614872932434,0.972369909286499,0.2334454208612442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.717221736907959,0.5,0.0,0.0,-3.4005587100982666,-0.0004618868697434664,-0.04563208296895027,0.0,-1.5404576063156128,0.0,1.5551305902750112e-12,-5.00000006675716e-11,20.450151443481445,-7.583017826080322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.1893494725227356,-2.4378042221069336,-0.18698902428150177,0.11616097390651703,0.002380840480327606,-0.9905270338058472,-1.0,0.0,0.0,0.15945810079574585,0.03382377326488495,0.1288904994726181,-0.3517192602157593,0.2820912003517151,-0.03564811497926712,-0.017435362562537193,0.16048653423786163,-0.0821051374077797,-0.21339015662670135,0.3947121202945709,0.43438559770584106,0.02391204796731472,-0.030833199620246887,-0.04518052935600281,0.4975971579551697,-1.1496652364730835,-1.054297924041748,0.9969173073768616,0.07845908403396606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.0014191052177920938,0.5,0.0,0.0,-3.7782039642333984,-3.6234814615454525e-05,-0.07283936440944672,0.0,-1.3962637186050415,0.0,-1.6079346187858334e-11,-5.00000006675716e-11,2.088907241821289,-7.361763954162598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.04029875993728638,2.4668972492218018,-0.15323002636432648,0.16238844394683838,-0.02572227269411087,-1.0068631172180176,-1.0,0.0,0.0,0.21411870419979095,0.045487046241760254,0.15045559406280518,-0.3937123417854309,0.2268715351819992,-0.033751342445611954,-0.015792444348335266,0.171859011054039,0.08902429789304733,0.2306077927350998,-0.3569096624851227,-0.4173782467842102,0.023162608966231346,-0.036948174238204956,-0.7705250978469849,-0.10629447549581528,-3.3505165576934814,-2.2990386486053467,0.9969173073768616,-0.07845905423164368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
