step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31]
0,0.0011948308674618602,0.5,0.0,0.0,-2.0783400535583496,-0.0005923114949837327,-0.10434740781784058,0.0,-0.2000272274017334,0.0,3.1883523599063324e-11,-5.00000006675716e-11,0.07578007876873016,-5.857487201690674,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.15069706737995148,2.558213710784912,-0.019904479384422302,0.06552687287330627,0.03999650105834007,-0.9723798036575317,-1.0,0.0,0.0,0.00033837277442216873,0.005599392578005791,0.052266985177993774,-0.0002411026507616043,-0.004392534960061312,0.07913696020841599,0.16318072378635406,0.030868172645568848,0.03069416992366314,0.24133387207984924,-0.41531726717948914,-0.4427032172679901,-0.3804330825805664,0.2309936136007309,-0.2555831968784332,-0.3831557333469391,-3.186908483505249,0.2573402523994446,0.23344536125659943,0.972369909286499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.09863130003213882,0.5,0.0,0.0,-2.472600221633911,-0.0030412347987294197,-0.021962815895676613,0.0,-0.6003469228744507,0.0,5.826451127122212e-11,-5.00000006675716e-11,0.07844378799200058,-5.723207473754883,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.11384032666683197,0.6875678896903992,0.0446295440196991,0.05838465318083763,-0.02822074480354786,-1.0281881093978882,-1.0,0.0,0.0,0.01769220642745495,0.013479404151439667,0.08006591349840164,-0.040874987840652466,-0.04377061873674393,0.0011420268565416336,0.2674122452735901,0.065934918820858,0.0466294065117836,0.12204301357269287,-0.09249787032604218,-0.14680281281471252,-0.4415651261806488,0.5370243191719055,-0.06458616256713867,-0.12530845403671265,-1.8356401920318604,0.7744385004043579,0.3826834261417389,0.9238795638084412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0011928993044421077,0.5,0.0,0.0,-1.6737236976623535,-0.0017464426346123219,-0.016485730186104774,0.0,-0.6981325149536133,0.0,4.754860394307059e-11,-5.00000006675716e-11,0.019725900143384933,-5.867315292358398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.08165796101093292,2.680706262588501,-0.16054527461528778,0.11683875322341919,-0.03383023291826248,-1.0051265954971313,-1.0,0.0,0.0,0.01694112829864025,0.03341798484325409,0.13126777112483978,-0.11131927371025085,-0.11076438426971436,-0.03029457852244377,0.17892657220363617,0.049033116549253464,0.06991280615329742,0.26137223839759827,-0.38423824310302734,-0.37520456314086914,-0.04206237196922302,-0.39972901344299316,-0.31156808137893677,-0.38478103280067444,-2.7889604568481445,-0.0074997395277023315,0.5224985480308533,0.8526401519775391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.9908568263053894,0.5,0.0,0.0,-3.5038623809814453,-0.007550922688096762,-0.030704380944371223,0.0,-0.6981318593025208,0.0,2.591784946381903e-11,-5.00000006675716e-11,6.683754920959473,-5.555648326873779,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.15888379514217377,-1.8715410232543945,-0.1362791508436203,0.10661539435386658,0.0373820923268795,-0.9468425512313843,-1.0,0.0,0.0,0.028576282784342766,0.032037392258644104,0.11658329516649246,-0.12866513431072235,-0.10538300126791,-0.03286609798669815,0.2861335575580597,0.09839876741170883,-0.005039179231971502,-0.15489602088928223,0.12399844080209732,0.3437136709690094,0.04832429438829422,0.4756092131137848,-0.10856375098228455,0.20318540930747986,-1.914310097694397,1.3776031732559204,0.649448037147522,0.760405957698822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.0013041736092418432,0.5,0.0,0.0,-4.797686576843262,-0.006984788924455643,-0.11563800275325775,0.0,-0.6981325149536133,0.0,-1.3303220287516626e-12,-5.00000006675716e-11,0.8589224815368652,-5.74657678604126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.13393983244895935,2.6815831661224365,0.09471283853054047,0.15237703919410706,0.039530377835035324,-0.9849100708961487,-1.0,0.0,0.0,0.048471830785274506,0.04054620862007141,0.15107518434524536,-0.18146519362926483,-0.13104413449764252,-0.031167112290859222,0.17781302332878113,0.061819888651371,0.11849360913038254,0.3025670647621155,-0.4168236255645752,-0.3886537551879883,0.031340546905994415,-0.45760414004325867,-0.727074384689331,-0.4469381868839264,-4.234055519104004,-0.9413114786148071,0.760405957698822,0.649448037147522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.9636424779891968,0.5,0.0,0.0,-2.3144142627716064,-0.0025018486194312572,-0.079643115401268,0.0,-0.6981318593025208,0.0,3.116620850285301e-11,-5.00000006675716e-11,3.849087953567505,-5.710426330566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.05398795008659363,-1.2908384799957275,0.18349723517894745,0.11315116286277771,-0.016838110983371735,-0.9673934578895569,-1.0,0.0,0.0,0.065187469124794,0.04301080107688904,0.13500216603279114,-0.1953771859407425,-0.09382859617471695,-0.01917150802910328,0.20518267154693604,0.09190855175256729,0.007066213991492987,-0.16180823743343353,-0.027278883382678032,0.3800051808357239,-0.03285594657063484,0.19115059077739716,-0.27724042534828186,0.32625919580459595,-1.8553873300552368,0.28590643405914307,0.8526401519775391,0.522498607635498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.021130505949258804,0.5,0.0,0.0,-3.8710978031158447,-0.002384413266554475,-0.07490977644920349,0.0,-0.7509683966636658,0.0,-4.9479738882529656e-12,-5.00000006675716e-11,2.5571494102478027,-6.055970668792725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.09254302084445953,1.6901912689208984,-0.017514392733573914,0.18011538684368134,-0.022904058918356895,-0.9547548890113831,-1.0,0.0,0.0,0.10799295455217361,0.04115600138902664,0.16761980950832367,-0.2792209982872009,-0.09384536743164062,-0.03422553837299347,0.09754317998886108,0.11853591352701187,0.052050795406103134,0.1254802942276001,-0.4062034785747528,-0.10102050751447678,-0.03437500819563866,-0.5153558850288391,-0.6947020292282104,-0.20418129861354828,-3.9327785968780518,-1.3632699251174927,0.9238795638084412,0.3826834261417389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.9404242038726807,0.5,0.0,0.0,-2.6476404666900635,-0.00021761347306892276,-0.05017613247036934,0.0,-1.250254511833191,0.0,1.3874804950797515e-11,-5.00000006675716e-11,7.670120716094971,-6.6803812980651855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.09576185047626495,-1.1154860258102417,0.09720657765865326,0.11468251049518585,-0.04067683964967728,-1.0082716941833496,-1.0,0.0,0.0,0.13662168383598328,0.04555950313806534,0.1566922962665558,-0.2914103865623474,-0.030530443415045738,-0.018419228494167328,0.004491639323532581,0.1247478500008583,-0.07257380336523056,-0.14643487334251404,0.02292223647236824,0.39027926325798035,0.03623965382575989,-0.4498300552368164,-0.2644956409931183,0.34447264671325684,-1.9943206310272217,-0.48355644941329956,0.972369909286499,0.2334454208612442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.4168402850627899,0.5,0.0,0.0,-1.9693106412887573,-0.0008193345856852829,-0.02401047572493553,0.0,-1.3962924480438232,0.0,-2.3855988365295566e-11,-5.00000006675716e-11,15.176457405090332,-6.941511631011963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.157881960272789,-0.06608094274997711,-0.02790611982345581,0.17134509980678558,-0.034722283482551575,-1.015785813331604,-1.0,0.0,0.0,0.1746775209903717,0.03538743406534195,0.13882802426815033,-0.3182428181171417,0.038257308304309845,-0.025084715336561203,-0.035685595124959946,0.17792978882789612,-0.04217163845896721,0.01243128813803196,-0.20620714128017426,0.27642542123794556,0.011862355284392834,0.03305927664041519,-0.4750819504261017,0.182464137673378,-3.495811700820923,-0.2079135626554489,0.9969173073768616,0.07845908403396606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.8824071884155273,0.5,0.0,0.0,-3.3696162700653076,-0.001864170772023499,-0.010639437474310398,0.0,-1.3961385488510132,0.0,-1.4862791553049703e-11,-5.00000006675716e-11,17.53006362915039,-7.074824810028076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.19849851727485657,-1.1660763025283813,-0.04555545747280121,0.1660313755273819,0.001225195825099945,-1.0415791273117065,-1.0,0.0,0.0,0.1989395022392273,0.02711416222155094,0.12107556313276291,-0.3409918546676636,0.09024901688098907,-0.01817285269498825,-0.0238802433013916,0.15628652274608612,-0.03469959273934364,-0.06588243693113327,0.06658120453357697,0.24496527016162872,0.036942847073078156,-0.008239403367042542,-0.22832050919532776,0.14874550700187683,-2.658674478530884,-0.7566547989845276,0.9969173073768616,-0.07845905423164368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
