step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31]
0,0.0008980095153674483,0.5,0.0,0.0,-3.0135250091552734,-0.0010934635065495968,-0.15379807353019714,0.0,-0.39547857642173767,0.0,3.297293688087066e-11,-5.00000006675716e-11,0.061951104551553726,-6.128354549407959,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.19541825354099274,2.8710238933563232,0.18010304868221283,0.06429868936538696,-0.015469897538423538,-1.007684350013733,-1.0,0.0,0.0,0.0021257158368825912,0.019953051581978798,0.059336088597774506,0.1641875058412552,-0.31038713455200195,0.03152257949113846,0.13741816580295563,0.0009838342666625977,0.03664129599928856,0.2496839314699173,-0.4211653172969818,-0.43530306220054626,-0.4195328652858734,-0.29996880888938904,-0.21664312481880188,-0.8007402420043945,-3.8329503536224365,-0.013448521494865417,0.23344536125659943,0.972369909286499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.11910469830036163,0.5,0.0,0.0,-3.3140342235565186,-0.10911137610673904,-0.024240173399448395,0.0,-0.6981318593025208,0.0,5.863303592645863e-11,-5.00000006675716e-11,0.08654030412435532,-5.885889530181885,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.14441756904125214,0.5313156247138977,0.19895927608013153,0.03855897858738899,-0.017393309623003006,-1.0150552988052368,-1.0,0.0,0.0,0.0020722337067127228,0.03232789784669876,0.08097057044506073,0.11657757312059402,-0.34147849678993225,-0.021591588854789734,0.22854626178741455,-0.009604266844689846,-0.011745321564376354,0.03904997929930687,-0.2444230318069458,-0.08958728611469269,-0.012585559859871864,0.5366169214248657,-0.01572106033563614,-0.29956433176994324,-2.72406268119812,0.9367295503616333,0.3826834261417389,0.9238795638084412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.005092519801110029,0.5,0.0,0.0,-1.6219546794891357,-0.0023439812939614058,-0.009837442077696323,0.0,-0.6981325149536133,0.0,3.9716879091100665e-11,-5.00000006675716e-11,0.07319899648427963,-5.348426818847656,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.17685070633888245,2.1177093982696533,0.04815812408924103,0.16623555123806,0.04739246889948845,-1.0018850564956665,-1.0,0.0,0.0,0.016416488215327263,0.02797526679933071,0.11115280538797379,0.042933009564876556,-0.4054396450519562,-0.027538105845451355,0.32063376903533936,0.09741640090942383,0.036067333072423935,0.2033015489578247,-0.4270525872707367,-0.2736143171787262,0.03673167899250984,0.42000865936279297,-0.14453935623168945,-0.5758068561553955,-3.5612616539001465,0.5009106993675232,0.5224985480308533,0.8526401519775391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.3058300018310547,0.5,0.0,0.0,-1.8455150127410889,-0.0058822110295295715,-0.0029988079331815243,0.0,-0.6981325149536133,0.0,4.070365572372836e-11,-5.00000006675716e-11,0.6306487321853638,-4.9522318840026855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.04877521097660065,0.03833112120628357,0.07057847082614899,0.16315342485904694,0.018343526870012283,-1.035225510597229,-1.0,0.0,0.0,0.02755010314285755,0.0434449166059494,0.12405968457460403,-0.014128952287137508,-0.3918749988079071,-0.022908611223101616,0.4172714054584503,0.030322253704071045,-0.0017036378849297762,-0.009042608551681042,-0.24597413837909698,0.20021593570709229,0.03253483772277832,0.4920496940612793,-0.20951423048973083,-0.21197499334812164,-3.1871254444122314,0.6535787582397461,0.649448037147522,0.760405957698822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.06306565552949905,0.5,0.0,0.0,-2.90252423286438,-0.0006139723118394613,-0.011198360472917557,0.0,-0.6981325149536133,0.0,1.5901566521869803e-11,-5.00000006675716e-11,1.213392972946167,-5.097402095794678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.160873681306839,1.1263384819030762,-0.03728516399860382,0.1867450326681137,-0.023044291883707047,-1.002495288848877,-1.0,0.0,0.0,0.04314239323139191,0.03827270120382309,0.14878135919570923,-0.09555766731500626,-0.3808894753456116,-0.033682212233543396,0.3174859583377838,0.14712364971637726,0.04820214584469795,0.11726906150579453,-0.3579500615596771,0.06516381353139877,0.016742384061217308,-0.4896818697452545,-0.4426731765270233,-0.36697709560394287,-3.7182652950286865,-0.21782119572162628,0.760405957698822,0.649448037147522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.34279531240463257,0.5,0.0,0.0,-1.9324613809585571,-0.0031947216484695673,-0.0050806328654289246,0.0,-0.6981325149536133,0.0,2.056621539736625e-11,-5.00000006675716e-11,2.265967845916748,-5.3346710205078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.05305960774421692,0.18548519909381866,0.04474779963493347,0.11236736178398132,0.03130721673369408,-0.9781159162521362,-1.0,0.0,0.0,0.06758953630924225,0.05499296635389328,0.15600347518920898,-0.17463155090808868,-0.3075072765350342,-0.022992171347141266,0.23563358187675476,0.08297903835773468,0.050261761993169785,-0.03783733397722244,-0.3637043535709381,0.38621631264686584,0.026461714878678322,-0.3592703938484192,-0.4867747724056244,-0.0036520641297101974,-3.1770241260528564,0.06708455830812454,0.8526401519775391,0.522498607635498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.36005669832229614,0.5,0.0,0.0,-1.6751538515090942,-0.0018359450623393059,-0.0003444122557993978,0.0,-0.6981318593025208,0.0,1.2550507508257702e-12,-5.00000006675716e-11,5.89806604385376,-5.7163987159729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.004879876971244812,0.2515546679496765,-0.08340635150671005,0.15922307968139648,0.047543179243803024,-1.0288312435150146,-1.0,0.0,0.0,0.09051454067230225,0.05667008459568024,0.16302445530891418,-0.25166749954223633,-0.22045964002609253,-0.021668870002031326,0.13209488987922668,0.1027764081954956,-0.035934846848249435,-0.023013925179839134,-0.3694109320640564,0.43269219994544983,-0.03935130313038826,-0.5056381821632385,-0.42363497614860535,0.036959052085876465,-3.252296209335327,-0.08503197133541107,0.9238795638084412,0.3826834261417389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.9029356837272644,0.5,0.0,0.0,-1.8539717197418213,-0.0030322049278765917,-0.0029750221874564886,0.0,-0.6981325149536133,0.0,-1.3288567295155485e-11,-5.00000006675716e-11,17.221799850463867,-5.646905422210693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.05764813721179962,-1.245041847229004,-0.09614323824644089,0.14813441038131714,-0.043312814086675644,-1.0272749662399292,-1.0,0.0,0.0,0.12871704995632172,0.04231615364551544,0.15276271104812622,-0.29740089178085327,-0.14015157520771027,-0.020582789555191994,0.16851016879081726,0.14554107189178467,-0.008023652248084545,-0.07272682338953018,-0.05988195165991783,0.3807845711708069,-0.033903636038303375,0.15717606246471405,-0.24309104681015015,0.1544337272644043,-2.8832900524139404,0.25399649143218994,0.972369909286499,0.2334454208612442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.26943230628967285,0.5,0.0,0.0,-3.257133722305298,-0.0012199132470414042,-0.020965103060007095,0.0,-0.9142583012580872,0.0,-1.751028141927513e-11,-5.00000006675716e-11,10.628528594970703,-6.140311241149902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.14235837757587433,0.2801593542098999,-0.15081243216991425,0.14890621602535248,0.010822359472513199,-0.9906113147735596,-1.0,0.0,0.0,0.1709979772567749,0.046802304685115814,0.13511711359024048,-0.3284054696559906,-0.1029842272400856,-0.026238085702061653,0.07126859575510025,0.15241722762584686,-0.03525649383664131,0.024711979553103447,-0.2467595338821411,0.14246541261672974,0.02354000322520733,-0.504657506942749,-0.40205803513526917,-0.06974282115697861,-3.062810182571411,-1.1562366485595703,0.9969173073768616,0.07845908403396606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.996573805809021,0.5,0.0,0.0,-1.9440051317214966,-0.2497309148311615,-0.011661576107144356,0.0,-1.3962674140930176,0.0,-1.6816256720453282e-11,-5.00000006675716e-11,22.685447692871094,-6.826432228088379,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.092450812458992,-1.7306584119796753,0.1901661604642868,0.07107207179069519,0.017222095280885696,-0.996587872505188,-1.0,0.0,0.0,0.20530465245246887,0.03722522407770157,0.12875236570835114,-0.3104945719242096,-0.02282841131091118,-0.03386104106903076,-0.01586194708943367,0.23523138463497162,-0.06619574874639511,-0.1963193267583847,0.15296177566051483,0.3414645195007324,-0.037170834839344025,-0.020182399079203606,-0.18130886554718018,0.19855310022830963,-2.3579466342926025,-0.41555315256118774,0.9969173073768616,-0.07845905423164368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
