step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31]
0,0.0007679075933992863,0.5,0.0,0.0,-3.8281004428863525,-4.490618812269531e-05,-0.09590514749288559,0.0,-0.8779507875442505,0.0,3.356058486669866e-11,-5.00000006675716e-11,0.055493757128715515,-6.412517070770264,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.06507189571857452,2.925654172897339,-0.07493627071380615,0.09537151455879211,0.04203313961625099,-1.0154175758361816,-1.0,0.0,0.0,0.0014688530936837196,0.0065943095833063126,0.056027851998806,-0.0913403183221817,-0.08275658637285233,0.029312709346413612,0.01000797189772129,0.025230396538972855,0.10496558248996735,0.3243713080883026,-0.3731962740421295,-0.3937566876411438,-0.3615838587284088,-0.544224202632904,-0.6424950361251831,-0.5502039790153503,-2.964188575744629,-0.29761767387390137,0.23344536125659943,0.972369909286499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.6830594539642334,0.5,0.0,0.0,-3.452208995819092,-0.12397409975528717,-0.03329901397228241,0.0,-0.6987780332565308,0.0,4.2688724083417284e-11,-5.00000006675716e-11,1.1662359237670898,-6.224139213562012,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.15623894333839417,-0.914370596408844,-0.17553623020648956,0.09891246259212494,0.04645058885216713,-0.9686376452445984,-1.0,0.0,0.0,0.006671985611319542,0.02787621133029461,0.05732391029596329,-0.13234485685825348,-0.07992036640644073,-0.018014254048466682,0.10579707473516464,0.039311956614255905,-0.02079809084534645,-0.08991695940494537,-0.01490891631692648,0.20211975276470184,0.010613769292831421,0.4655251204967499,-0.20151647925376892,0.13065142929553986,-1.8921966552734375,0.9363631010055542,0.3826834261417389,0.9238795638084412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.002576517639681697,0.5,0.0,0.0,-2.35360050201416,-0.004120963625609875,-0.05021454393863678,0.0,-1.1385595798492432,0.0,1.7353386089213885e-11,-5.00000006675716e-11,0.30792561173439026,-6.507865905761719,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.06884542107582092,2.4483742713928223,-0.10820722579956055,0.12981748580932617,-0.037003204226493835,-1.0362634658813477,-1.0,0.0,0.0,0.02231486700475216,0.03198781609535217,0.10179264098405838,-0.2066732794046402,-0.11329667270183563,-0.024575836956501007,0.017059363424777985,0.06088064983487129,0.03525243327021599,0.2287299633026123,-0.4109843373298645,-0.26958799362182617,0.0484720841050148,-0.481717973947525,-0.6175646781921387,-0.3562394976615906,-3.6952526569366455,-0.22994963824748993,0.5224985480308533,0.8526401519775391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.9815188050270081,0.5,0.0,0.0,-3.419713258743286,-0.004986567422747612,-0.04016999527812004,0.0,-0.6981325149536133,0.0,2.597901754830545e-11,-5.00000006675716e-11,5.208398342132568,-6.051426887512207,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0640343576669693,-1.327860713005066,0.1274072676897049,0.0490800105035305,-0.028398409485816956,-0.984661877155304,-1.0,0.0,0.0,0.03827624022960663,0.02281113527715206,0.08550276607275009,-0.2106214016675949,-0.08401938527822495,-0.026165710762143135,0.13084112107753754,0.05176645517349243,-0.0054123434238135815,-0.1920316219329834,0.01907752826809883,0.37521791458129883,-0.0026187628973275423,0.5225866436958313,-0.24191886186599731,0.18713268637657166,-2.209543466567993,0.9419312477111816,0.649448037147522,0.760405957698822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.0031746774911880493,0.5,0.0,0.0,-3.566199541091919,-0.0050844475626945496,-0.052730172872543335,0.0,-1.1375343799591064,0.0,2.066341672421479e-12,-5.00000006675716e-11,0.9185494184494019,-6.416285991668701,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.05196918547153473,2.2030062675476074,-0.15075191855430603,0.14743366837501526,0.002010401338338852,-1.0049761533737183,-1.0,0.0,0.0,0.060039810836315155,0.03126493841409683,0.125570148229599,-0.281873881816864,-0.09698425978422165,-0.023512020707130432,0.027793219313025475,0.0901789665222168,0.032780565321445465,0.2378377765417099,-0.41224631667137146,-0.3321884870529175,0.01913570798933506,-0.49118953943252563,-0.5805273056030273,-0.3522495627403259,-3.6303083896636963,-0.745924174785614,0.760405957698822,0.649448037147522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.987761914730072,0.5,0.0,0.0,-1.8076958656311035,-0.002277282765135169,-0.03663517162203789,0.0,-0.6981325149536133,0.0,1.973409283206884e-11,-5.00000006675716e-11,8.634308815002441,-6.034337520599365,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.16289034485816956,-1.7599279880523682,0.13585160672664642,0.05550282076001167,-0.027736561372876167,-1.0028189420700073,-1.0,0.0,0.0,0.0744851678609848,0.02437659539282322,0.10323087871074677,-0.28120261430740356,-0.06529410183429718,-0.016031766310334206,0.11935702711343765,0.08391721546649933,-0.09440683573484421,-0.15482495725154877,0.17788849771022797,0.4427253305912018,0.04048273712396622,0.5049301385879517,-0.2503724694252014,0.21945887804031372,-2.2466633319854736,0.40002113580703735,0.8526401519775391,0.522498607635498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.008125108666718006,0.5,0.0,0.0,-3.3564512729644775,-0.002503235824406147,-0.0327763557434082,0.0,-1.179223656654358,0.0,-9.452817868738084e-12,-5.00000006675716e-11,2.395280361175537,-6.452927589416504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.11092294752597809,2.0568995475769043,0.16697092354297638,0.17649346590042114,0.009260259568691254,-0.9428101778030396,-1.0,0.0,0.0,0.10542245954275131,0.04233640432357788,0.13758471608161926,-0.3341401219367981,-0.06226503849029541,-0.03438588231801987,0.01495656743645668,0.16525109112262726,0.10829614847898483,0.20668506622314453,-0.37522849440574646,-0.15757998824119568,-0.035485491156578064,-0.4530251622200012,-0.5911049842834473,-0.24000613391399384,-3.314385175704956,-0.9454895257949829,0.9238795638084412,0.3826834261417389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.8820841312408447,0.5,0.0,0.0,-2.4811084270477295,-0.0008732081623747945,-0.027678649872541428,0.0,-1.3962488174438477,0.0,8.72996640255419e-12,-5.00000006675716e-11,15.032757759094238,-6.852414608001709,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.017515167593955994,-1.9862979650497437,-0.0504445880651474,0.1262519806623459,-0.018064547330141068,-1.03497314453125,-1.0,0.0,0.0,0.12386193126440048,0.03247220814228058,0.10675594955682755,-0.32402780652046204,-0.015674926340579987,-0.02978304587304592,-0.035133153200149536,0.11347992718219757,-0.10735561698675156,-0.2126932144165039,0.32314231991767883,0.4043344557285309,-0.04678105190396309,0.0449867807328701,-0.14109793305397034,0.35403481125831604,-1.998732328414917,-0.2515646815299988,0.972369909286499,0.2334454208612442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.15331190824508667,0.5,0.0,0.0,-2.6996266841888428,-0.002717852359637618,-0.018150387331843376,0.0,-1.3963054418563843,0.0,-3.323824895873351e-11,-5.00000006675716e-11,14.56735610961914,-6.893919467926025,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.06844781339168549,0.5913463830947876,0.12135155498981476,0.1328638345003128,-0.04645594209432602,-1.027339220046997,-1.0,0.0,0.0,0.1698216199874878,0.034328892827034,0.09196599572896957,-0.34056034684181213,0.025228751823306084,-0.018096301704645157,-0.019100800156593323,0.15440700948238373,0.021443193778395653,0.08228082954883575,-0.2387617826461792,0.08749643713235855,0.04338163137435913,-0.043471843004226685,-0.502541184425354,0.058821484446525574,-3.258903741836548,-0.34755706787109375,0.9969173073768616,0.07845908403396606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.9362374544143677,0.5,0.0,0.0,-3.260779857635498,-0.0009384711156599224,-0.004553922917693853,0.0,-1.396247148513794,0.0,-3.784070713025445e-12,-5.00000006675716e-11,13.897210121154785,-6.990023612976074,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.12932558357715607,-1.0001235008239746,0.04779139161109924,0.1050238162279129,-0.014414899051189423,-0.9466762542724609,-1.0,0.0,0.0,0.1994227021932602,0.03264790028333664,0.08053579926490784,-0.33690834045410156,0.06213119626045227,-0.03273622691631317,-0.03356287628412247,0.2208104133605957,-0.06700008362531662,-0.16294488310813904,0.12418538331985474,0.2193656712770462,0.01734139397740364,0.04116011783480644,-0.22407791018486023,0.14125016331672668,-2.660433769226074,-0.46108996868133545,0.9969173073768616,-0.07845905423164368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
