step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,curr_x_L,curr_x_R,curr_z_L,curr_z_R,left_target,rcs_phase_with_place,right_target,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],policy[29],policy[30],policy[31],policy[32],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31],critic[32],critic[33],critic[34],critic[35]
10,0.0007666888413950801,0.5,0.0,0.0,-3.2748196125030518,-9.849625348579139e-05,-0.0005725352093577385,0.0,-0.6981325149536133,0.0,5.815998724290061e-11,-7.553810354998802e-11,0.0002778542984742671,-4.3376336097717285,0.0,0.0,-79.99999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-5.4226491352782347e-11,-3.942473777995836e-11,4.086783689238871e-11,1.9138680223962368e-11,5.422648441388844e-11,0.0,3.942473084106446e-11,-0.006757676601409912,1.9254786968231201,-0.19182653725147247,0.2883850038051605,-0.013219691812992096,-0.9977270364761353,-1.510762095451355,0.0,0.0,0.24277053773403168,0.09566006809473038,0.2870785892009735,0.06361859291791916,-0.6423919200897217,-0.02145819365978241,0.7587248086929321,0.22120308876037598,0.07736033201217651,0.1859257072210312,-0.3920339047908783,-0.2784183919429779,-0.0106310760602355,0.45966020226478577,-0.2000623643398285,-0.7387994527816772,-7.59230375289917,8.311933517456055,0.9723699688911438,-0.23344527184963226,0.5422648787498474,-0.4086783528327942,0.3942473530769348,0.17353758215904236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.0029075746424496174,0.5,0.0,0.0,-3.399336814880371,-0.0007455921149812639,-0.004282906651496887,0.0,-0.6981318593025208,0.0,5.314566495218109e-11,-7.553810354998802e-11,0.0009707895806059241,-4.035895347595215,0.0,0.0,-79.99999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-5.184107657041359e-11,-4.3901531715517805e-11,3.522320629611997e-11,1.4665617678599752e-11,5.1841066162072735e-11,0.0,4.3901531715517805e-11,0.17865826189517975,1.307935357093811,-0.006415218114852905,0.2812947928905487,0.001273270696401596,-0.909005343914032,-1.510762095451355,0.0,0.0,0.28837332129478455,0.09207407385110855,0.323650598526001,-0.00833102222532034,-0.6731985211372375,-0.03356759995222092,0.8578334450721741,0.2651686370372772,0.07527115195989609,0.14893770217895508,-0.4215269982814789,-0.06972400099039078,0.010856139473617077,0.5005173683166504,-0.32450610399246216,-0.6744871139526367,-7.046691417694092,7.978803634643555,0.9238795638084412,-0.3826833963394165,0.5184106826782227,-0.35223209857940674,0.43901532888412476,0.2182682305574417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.008174934424459934,0.5,0.0,0.0,-3.605591058731079,-0.0004291248042136431,-0.001596164656803012,0.0,-0.6981318593025208,0.0,4.0811177354216355e-11,-7.553810354998802e-11,0.005846329964697361,-3.792231559753418,0.0,0.0,-79.99999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-4.874458128800718e-11,-4.944704021236923e-11,2.9076196311761393e-11,1.050804408764261e-11,4.874457434911328e-11,0.0,4.944703674292228e-11,-0.19036637246608734,0.9827118515968323,-0.17711931467056274,0.3700331151485443,-0.03567543998360634,-0.9288567900657654,-1.510762095451355,0.0,0.0,0.3446659445762634,0.11409291625022888,0.3466988205909729,-0.09518835693597794,-0.6683898568153381,-0.024137619882822037,0.9530149698257446,0.2106233686208725,0.06814341992139816,0.13593895733356476,-0.4248722195625305,-0.013596117496490479,-0.047670647501945496,0.4565497040748596,-0.4706735908985138,-0.642221987247467,-6.780804634094238,7.7208991050720215,0.8526402115821838,-0.5224984884262085,0.48744574189186096,-0.2907619774341583,0.49447035789489746,0.25984394550323486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.010205885395407677,0.5,0.0,0.0,-3.3921287059783936,-3.4489930840209126e-05,-0.00027643077191896737,0.0,-0.6981313228607178,0.0,3.305858017887964e-11,-7.553810354998802e-11,0.013491413556039333,-3.5900719165802,0.0,0.0,-79.99999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-4.527436758827719e-11,-5.5499160822591875e-11,2.261341461307076e-11,6.6746365379177774e-12,4.5274364118830235e-11,0.0,5.549915388369797e-11,0.08675850927829742,0.9230731129646301,-0.1167166605591774,0.3434109687805176,-0.03125528246164322,-0.9196723103523254,-1.510762095451355,0.0,0.0,0.40542837977409363,0.1208975538611412,0.3502647876739502,-0.17827294766902924,-0.6785607933998108,-0.02036229707300663,1.05546236038208,0.29470524191856384,-0.015335842967033386,0.11278976500034332,-0.40011492371559143,0.005559831857681274,0.02341267466545105,0.45379048585891724,-0.4921770393848419,-0.662071943283081,-6.633228778839111,7.650131702423096,0.760405957698822,-0.649448037147522,0.45274364948272705,-0.22613415122032166,0.5549915432929993,0.2981780171394348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2.5929546154657146e-07,0.5,0.0,0.0,-3.4285123348236084,-1.4459278583526611,-0.009569223038852215,0.0,-0.6981169581413269,0.0,6.65835650504043e-11,-7.553810354998802e-11,2.4126611606334336e-06,-3.452770709991455,0.0,-12.012134552001953,-79.99999237060547,0.0,0.0,0.0,0.0,0.0,0.0,-0.19708652794361115,0.0,34.40550994873047,0.15000000596046448,-4.154525681809851e-11,-6.006067171382412e-11,1.6496781371500013e-11,3.2788468121158765e-12,4.1545253348651556e-11,0.027874283492565155,6.006067171382412e-11,-0.1678139567375183,0.6734801530838013,-0.05377283692359924,0.40141671895980835,-0.022166511043906212,-0.8981936573982239,-1.510762095451355,0.0,0.0,0.46029478311538696,0.12178101390600204,0.37618398666381836,-0.25321805477142334,-0.65681391954422,-0.02243783324956894,1.1178538799285889,0.11476943641901016,0.13064919412136078,0.07390034198760986,-0.3697415590286255,0.29113471508026123,-0.043905582278966904,-0.6457611918449402,-0.5847432017326355,-0.678266167640686,-6.102820873260498,6.833578586578369,0.649448037147522,-0.760405957698822,0.4154525399208069,-0.16496782004833221,0.6006066799163818,0.3321359157562256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.0001287817140109837,0.5,0.0,0.0,-3.3936052322387695,-0.0028496773447841406,-0.004362802952528,0.0,-0.6981318593025208,0.0,1.0114763887569822e-10,-7.553810354998802e-11,4.6769298478466226e-07,-3.397913694381714,0.0,-12.012134552001953,-79.99999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-3.5921699642615934e-11,-6.380489192547856e-11,1.5074030565442875e-11,5.404943419912156e-12,3.592169270372203e-11,0.0,6.380488498658465e-11,-0.19410812854766846,-0.7331910729408264,-0.1575610637664795,0.38295772671699524,0.016828518360853195,-0.9577905535697937,-1.510762095451355,0.0,0.0,0.4529334008693695,0.14299574494361877,0.3743257224559784,-0.29599428176879883,-0.615130603313446,-0.020180292427539825,1.1549956798553467,0.005876207258552313,0.06150167062878609,-0.07718521356582642,-0.24124398827552795,0.3473146855831146,0.00412523141130805,0.39497479796409607,-0.484917014837265,-0.32889240980148315,-5.561704158782959,6.726593971252441,0.5224986672401428,-0.8526400923728943,0.35921692848205566,-0.15074031054973602,0.6380488276481628,0.31087496876716614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.00017598226258996874,0.5,0.0,0.0,-3.237025499343872,-0.0005554934614337981,-0.007278040051460266,0.0,-0.6981318593025208,0.0,7.305379912114773e-11,-7.553810354998802e-11,2.2401025489671156e-05,-3.349864959716797,0.0,-12.012134552001953,-79.99999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-2.983968974690221e-11,-6.937403429496669e-11,1.326727356448787e-11,8.851368422935213e-12,2.9839682808008305e-11,0.0,6.937402735607279e-11,-0.03394727408885956,-0.916715145111084,0.06597243249416351,0.38799792528152466,-0.026193425059318542,-0.9641508460044861,-1.510762095451355,0.0,0.0,0.4710298478603363,0.1611364781856537,0.358150839805603,-0.34532153606414795,-0.5295407176017761,-0.022475548088550568,1.260308861732483,0.005989599507302046,0.05389152839779854,-0.1335938274860382,-0.171449676156044,0.3597870469093323,-0.04300537332892418,0.46419960260391235,-0.40029093623161316,-0.41061925888061523,-6.335649013519287,7.065670013427734,0.38268351554870605,-0.9238795042037964,0.2983968257904053,-0.1326727420091629,0.6937402486801147,0.27641069889068604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,7.480116619262844e-05,0.5,0.0,0.0,-3.3013203144073486,-0.0011612080270424485,-0.003414682112634182,0.0,-0.6981325149536133,0.0,7.431602555563188e-11,-7.553810354998802e-11,1.2289178812352475e-05,-3.325244426727295,0.0,-12.012134552001953,-79.99999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-2.467640328185361e-11,-7.338896851338816e-11,1.137761933278636e-11,1.2026207286963686e-11,2.467639807768318e-11,0.0,7.338896157449426e-11,0.0008409768342971802,-0.439347505569458,-0.10978154838085175,0.37272775173187256,0.04609591141343117,-0.8963189721107483,-1.510762095451355,0.0,0.0,0.4814731776714325,0.15915550291538239,0.33486130833625793,-0.3758571743965149,-0.46822625398635864,-0.028572741895914078,1.3531320095062256,0.03577736020088196,0.03318905457854271,-0.0900973528623581,-0.11535310745239258,0.2502567768096924,-0.028285792097449303,0.5399681925773621,-0.38884299993515015,-0.44181227684020996,-6.155714511871338,6.5107035636901855,0.23344537615776062,-0.972369909286499,0.24676397442817688,-0.11377619206905365,0.733889639377594,0.2446623295545578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0004130451416131109,0.5,0.0,0.0,-3.215242624282837,-0.00021360638493206352,-0.041917186230421066,0.0,-0.6981318593025208,0.0,7.275954144736474e-11,-7.553810354998802e-11,3.660187212517485e-05,-3.3798959255218506,0.0,-12.012134552001953,-79.99999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-2.0413500750882108e-11,-7.6246127467261e-11,9.234364141408324e-12,1.4960855471146672e-11,2.0413493811988204e-11,0.0,7.62461135894732e-11,-0.04781125485897064,-1.0762901306152344,0.11544792354106903,0.32233572006225586,0.04757821187376976,-0.9957062602043152,-1.510762095451355,0.0,0.0,0.48522940278053284,0.17316418886184692,0.3170178532600403,-0.39992645382881165,-0.4187471270561218,-0.015924345701932907,1.465149998664856,0.06723178923130035,0.05205663666129112,-0.13055376708507538,-0.04700903221964836,0.2504710853099823,0.04843297600746155,0.487424373626709,-0.3853769898414612,-0.3273146152496338,-5.233052730560303,4.686616897583008,0.07845927774906158,-0.9969173073768616,0.20413494110107422,-0.09234364330768585,0.7624611854553223,0.21531584858894348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.004810514394193888,0.5,0.0,0.0,-2.654499053955078,-4.050591815030202e-05,-0.07815001904964447,0.0,-0.6981318593025208,0.0,5.440778730325668e-11,-7.553810354998802e-11,0.0011240807361900806,-3.513871431350708,0.0,-12.012134552001953,-79.99999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-1.636703619856128e-11,-7.876132385176149e-11,6.640660243917296e-12,1.8547628710674502e-11,1.6367030994390852e-11,0.0,1.158584946731045e-11,-0.016335174441337585,-1.7256759405136108,0.015221089124679565,0.26049524545669556,0.010936640202999115,-0.9113537669181824,-1.510762095451355,0.0,0.0,0.5059781074523926,0.19472375512123108,0.2863626480102539,-0.38821616768836975,-0.3474975526332855,-0.02288501150906086,1.5521571636199951,0.13219815492630005,0.03582898527383804,-0.20284299552440643,0.06698863953351974,0.391742467880249,0.03597589209675789,0.5235430002212524,-0.36140337586402893,-0.0004504173994064331,-4.317294120788574,2.065744161605835,-0.07845897972583771,-0.9969173073768616,0.16367030143737793,-0.06640660762786865,0.11585849523544312,-0.18547630310058594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1.0248077160213143e-05,0.5,0.0,0.0,-4.909725666046143,-0.1256249099969864,-0.1741674244403839,0.0,-0.706908106803894,0.0,6.155657233941625e-11,-7.553810354998802e-11,2.3151622372097336e-05,-3.5149693489074707,0.0,-2.1480953693389893,-79.99999237060547,0.0,0.0,4.0,-39.999996185302734,0.0,0.0,-10.79856014251709,0.0,27.338790893554688,0.15000000596046448,-1.0740477084103528e-11,-7.816183811293342e-11,4.022116840973755e-12,1.7083620976188207e-11,1.0740470145209624e-11,210.1499786376953,1.0986363728482385e-11,-0.012367382645606995,0.3974933624267578,0.09911997616291046,0.24277375638484955,0.02789267525076866,-0.965923011302948,-1.510762095451355,0.0,0.0,0.5483128428459167,0.2037927806377411,0.280626505613327,-0.4414505362510681,-0.262127548456192,-0.036053918302059174,1.4654582738876343,0.1251004934310913,0.0744706392288208,0.05069788917899132,-0.2750198543071747,0.3163951337337494,-0.36974307894706726,-0.45818185806274414,-0.6994901895523071,0.45857346057891846,-5.7724738121032715,-1.8039052486419678,-0.23344531655311584,-0.972369909286499,0.10740470141172409,-0.04022116959095001,0.10986363887786865,-0.1708362102508545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
