step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31]
0,0.0007206800510175526,0.5,0.0,0.0,-4.554732322692871,-0.0015060772420838475,-0.13531659543514252,0.0,-0.7744336128234863,0.0,3.3797086657072484e-11,-5.00000006675716e-11,0.05307445675134659,-7.025616645812988,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.042673856019973755,3.0103938579559326,0.04720565676689148,0.05020345374941826,0.04766683652997017,-0.9668213129043579,-1.0,0.0,0.0,0.002288821153342724,0.018064221367239952,0.04779495298862457,0.17418593168258667,-0.01798415742814541,0.04459884762763977,0.030372237786650658,0.030816590413451195,0.1275757998228073,0.264020174741745,-0.43825647234916687,-0.40758776664733887,-0.44685059785842896,-0.40163660049438477,-0.3788893520832062,-0.7904871702194214,-3.570039749145508,-0.13434354960918427,0.23344536125659943,0.972369909286499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.02956419438123703,0.5,0.0,0.0,-3.220628499984741,-0.026819193735718727,-0.03679477050900459,0.0,-0.6981318593025208,0.0,6.822530040917485e-11,-5.00000006675716e-11,0.015392058528959751,-6.624886989593506,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.05571348965167999,1.2621865272521973,-0.15191753208637238,0.11918200552463531,0.04642137512564659,-1.030574917793274,-1.0,0.0,0.0,0.004197418689727783,0.020890768617391586,0.08743806928396225,0.11598528176546097,-0.07287095487117767,-0.020525388419628143,0.13134576380252838,0.018419815227389336,0.04858781769871712,0.08887296915054321,-0.24436508119106293,-0.26153722405433655,0.035607434809207916,0.5261955261230469,0.01596452295780182,-0.15527868270874023,-2.1673295497894287,0.9391934871673584,0.3826834261417389,0.9238795638084412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.03586137667298317,0.5,0.0,0.0,-3.2403550148010254,-0.0010630302131175995,-0.006839418318122625,0.0,-0.6981325149536133,0.0,4.2780647080409295e-11,-5.00000006675716e-11,0.14681017398834229,-6.020797252655029,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.015619128942489624,1.106379747390747,-0.06305614113807678,0.08183670043945312,-0.02662069723010063,-0.9733460545539856,-1.0,0.0,0.0,0.009272856637835503,0.03846557438373566,0.11836998909711838,0.056811876595020294,-0.10634712874889374,-0.017789103090763092,0.22755788266658783,0.09997131675481796,0.061086323112249374,0.11031895130872726,-0.27999040484428406,-0.16981454193592072,-0.043090153485536575,0.5067681074142456,-0.11360064148902893,-0.13297954201698303,-2.9654901027679443,1.1112319231033325,0.5224985480308533,0.8526401519775391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.011224564164876938,0.5,0.0,0.0,-1.6526894569396973,-0.00011530407937243581,-0.002957364311441779,0.0,-0.6981325149536133,0.0,4.7106783751527104e-11,-5.00000006675716e-11,0.05753454566001892,-5.46557092666626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.0391203910112381,1.5265933275222778,0.06624369323253632,0.1509586125612259,0.0449603907763958,-1.0298374891281128,-1.0,0.0,0.0,0.027655532583594322,0.0503883957862854,0.15742631256580353,-0.027770038694143295,-0.14727547764778137,-0.030002227053046227,0.32583558559417725,0.047940146178007126,0.09461528062820435,0.1797880232334137,-0.4253848195075989,-0.19309811294078827,0.00399665255099535,0.46557170152664185,-0.2648763656616211,-0.22754797339439392,-2.976534605026245,0.5976300239562988,0.649448037147522,0.760405957698822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.3619683086872101,0.5,0.0,0.0,-1.7006218433380127,-0.0022588674910366535,-0.004587805364280939,0.0,-0.6981318593025208,0.0,3.372772547360903e-11,-5.00000006675716e-11,1.1109259128570557,-5.4091010093688965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.08139552175998688,-0.00995306670665741,-0.19345255196094513,0.12678644061088562,0.03951745107769966,-1.0182905197143555,-1.0,0.0,0.0,0.05613010376691818,0.04438444972038269,0.15326857566833496,-0.0773017480969429,-0.13449843227863312,-0.017163680866360664,0.3279505968093872,0.08019740879535675,-0.01820032298564911,0.006035453174263239,-0.2786427438259125,0.2421026974916458,-0.03108185902237892,-0.06290365755558014,-0.24478670954704285,0.056864649057388306,-2.4337422847747803,0.3097708821296692,0.760405957698822,0.649448037147522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.0795929878950119,0.5,0.0,0.0,-2.8197743892669678,-0.000603410997428,-0.01660843938589096,0.0,-0.698133111000061,0.0,1.2059163563560293e-11,-5.00000006675716e-11,1.6833537817001343,-5.662866115570068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.09260697662830353,1.1817995309829712,0.10299696028232574,0.2090209275484085,-0.01316685602068901,-1.0069010257720947,-1.0,0.0,0.0,0.0773758813738823,0.05328536778688431,0.18921208381652832,-0.1553577035665512,-0.10448087006807327,-0.02366669848561287,0.23490196466445923,0.12770074605941772,-0.0014296770095825195,0.05965150520205498,-0.3783891797065735,0.10804235935211182,0.02490590326488018,-0.4501492977142334,-0.5692495107650757,-0.08188240975141525,-3.535876989364624,-0.25734126567840576,0.8526401519775391,0.522498607635498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.6515599489212036,0.5,0.0,0.0,-1.7722208499908447,-0.0005256562144495547,-0.014137810096144676,0.0,-0.6981325149536133,0.0,1.0815977453948467e-11,-5.00000006675716e-11,5.735050678253174,-5.904271602630615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.18528003990650177,-0.4438651204109192,-0.05256268382072449,0.16159267723560333,-0.008529569953680038,-1.00840163230896,-1.0,0.0,0.0,0.0958540290594101,0.056590303778648376,0.17431378364562988,-0.22191043198108673,-0.026813508942723274,-0.034371279180049896,0.1788691282272339,0.12891624867916107,0.03096022643148899,-0.09263390302658081,-0.2766580879688263,0.4005410373210907,-0.020520886406302452,-0.20305173099040985,-0.3371121287345886,0.28233641386032104,-2.4878692626953125,0.10170979797840118,0.9238795638084412,0.3826834261417389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.16755296289920807,0.5,0.0,0.0,-3.234832286834717,-0.0008208329672925174,-0.0200297050178051,0.0,-0.8608531951904297,0.0,-3.6329717446187404e-12,-5.00000006675716e-11,5.119783878326416,-6.370944499969482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.08030373603105545,0.855502188205719,-0.10075493156909943,0.14897426962852478,0.04386993870139122,-0.9680935144424438,-1.0,0.0,0.0,0.12956959009170532,0.048227012157440186,0.18455909192562103,-0.2977127730846405,0.03778018057346344,-0.017140617594122887,0.07198608666658401,0.2073637694120407,0.06043969467282295,0.03660229593515396,-0.3533453345298767,0.18315663933753967,-0.04939115047454834,-0.5327960848808289,-0.502464771270752,0.08964158594608307,-3.3050460815429688,-1.0255523920059204,0.972369909286499,0.2334454208612442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.78762286901474,0.5,0.0,0.0,-3.226552963256836,-0.0007699541165493429,-0.011537188664078712,0.0,-1.3595610857009888,0.0,-1.3036848076769525e-13,-5.00000006675716e-11,10.283052444458008,-7.039071083068848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.02154262363910675,-0.5043963193893433,-0.102801613509655,0.1792614459991455,-0.0031861811876296997,-0.9909583330154419,-1.0,0.0,0.0,0.17413188517093658,0.045169323682785034,0.18417631089687347,-0.32972291111946106,0.09942106157541275,-0.03565644845366478,-0.022011693567037582,0.1931295245885849,-0.009730246849358082,-0.07357265800237656,-0.17425702512264252,0.4033873975276947,8.292794518638402e-05,-0.4921930432319641,-0.37036266922950745,0.2917119860649109,-2.259934186935425,-1.0819138288497925,0.9969173073768616,0.07845908403396606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.6744627356529236,0.5,0.0,0.0,-3.235470771789551,-0.0006395167438313365,-0.004436492919921875,0.0,-1.3961631059646606,0.0,-2.2790496920221948e-11,-5.00000006675716e-11,17.993391036987305,-7.234357833862305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-0.010340750217437744,-0.5883074402809143,-0.04897260665893555,0.15431688725948334,-0.03620634227991104,-0.9492354989051819,-1.0,0.0,0.0,0.19892925024032593,0.05538325011730194,0.15886054933071136,-0.3696514666080475,0.17214389145374298,-0.02300919219851494,-0.03146941959857941,0.17533527314662933,0.013310891576111317,-0.052714623510837555,-0.12373989075422287,0.316171795129776,-0.04948250576853752,0.015319490805268288,-0.3880225121974945,0.2601391673088074,-2.8585827350616455,-1.3716732263565063,0.9969173073768616,-0.07845905423164368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
